"id","category","cluster","predicted_category"
4376,"Opinion",11,"Economy"
4377,"Opinion",17,"Opinion"
4378,"Opinion",17,"Opinion"
4379,"Opinion",11,"Economy"
4380,"Opinion",17,"Opinion"
4381,"Opinion",17,"Opinion"
4382,"Opinion",17,"Opinion"
4383,"Opinion",17,"Opinion"
4384,"Opinion",17,"Opinion"
4385,"Opinion",17,"Opinion"
4386,"Opinion",17,"Opinion"
4387,"Opinion",17,"Opinion"
4388,"Opinion",17,"Opinion"
4389,"Opinion",17,"Opinion"
4390,"Opinion",17,"Opinion"
4391,"Opinion",17,"Opinion"
4392,"Opinion",11,"Economy"
4393,"Opinion",17,"Opinion"
4394,"Opinion",17,"Opinion"
4395,"Opinion",17,"Opinion"
4396,"Opinion",17,"Opinion"
4397,"Opinion",17,"Opinion"
4398,"Opinion",17,"Opinion"
4399,"Opinion",17,"Opinion"
4400,"Opinion",11,"Economy"
4401,"Opinion",17,"Opinion"
4402,"Opinion",17,"Opinion"
4403,"Opinion",17,"Opinion"
4404,"Opinion",17,"Opinion"
4405,"Opinion",17,"Opinion"
4406,"Opinion",17,"Opinion"
4407,"Opinion",17,"Opinion"
4408,"Opinion",11,"Economy"
4409,"Opinion",17,"Opinion"
4410,"Opinion",17,"Opinion"
4411,"Opinion",17,"Opinion"
4412,"Opinion",17,"Opinion"
4413,"Opinion",17,"Opinion"
4414,"Opinion",17,"Opinion"
4415,"Opinion",17,"Opinion"
4416,"Opinion",17,"Opinion"
4417,"Opinion",17,"Opinion"
4418,"Opinion",17,"Opinion"
4419,"Opinion",17,"Opinion"
4420,"Opinion",17,"Opinion"
4421,"Opinion",11,"Economy"
4422,"Opinion",17,"Opinion"
4423,"Opinion",17,"Opinion"
4424,"Opinion",11,"Economy"
4425,"Opinion",17,"Opinion"
4426,"Opinion",17,"Opinion"
4427,"Opinion",17,"Opinion"
4428,"Opinion",17,"Opinion"
4429,"Opinion",17,"Opinion"
4430,"Opinion",17,"Opinion"
4431,"Opinion",17,"Opinion"
4432,"Opinion",17,"Opinion"
4433,"Opinion",17,"Opinion"
4434,"Opinion",17,"Opinion"
4435,"Opinion",17,"Opinion"
4436,"Opinion",11,"Economy"
4437,"Opinion",17,"Opinion"
4438,"Opinion",17,"Opinion"
4439,"Opinion",10,"Tourism"
4440,"Opinion",17,"Opinion"
4441,"Opinion",17,"Opinion"
4442,"Opinion",17,"Opinion"
4443,"Opinion",17,"Opinion"
4444,"Opinion",17,"Opinion"
4445,"Opinion",17,"Opinion"
4446,"Opinion",17,"Opinion"
4447,"Opinion",17,"Opinion"
4448,"Opinion",17,"Opinion"
4449,"Opinion",17,"Opinion"
4450,"Opinion",17,"Opinion"
4451,"Opinion",17,"Opinion"
4452,"Opinion",17,"Opinion"
4453,"Opinion",17,"Opinion"
4454,"Opinion",17,"Opinion"
4455,"Opinion",17,"Opinion"
4456,"Opinion",17,"Opinion"
4457,"Opinion",17,"Opinion"
4458,"Opinion",11,"Economy"
4459,"Opinion",17,"Opinion"
4460,"Opinion",17,"Opinion"
4461,"Opinion",17,"Opinion"
4462,"Opinion",17,"Opinion"
4463,"Opinion",11,"Economy"
4464,"Opinion",17,"Opinion"
4465,"Opinion",17,"Opinion"
4466,"Opinion",17,"Opinion"
4467,"Opinion",17,"Opinion"
4468,"Opinion",17,"Opinion"
4469,"Opinion",17,"Opinion"
4470,"Opinion",17,"Opinion"
4471,"Opinion",17,"Opinion"
4472,"Opinion",17,"Opinion"
4473,"Opinion",17,"Opinion"
4474,"Opinion",17,"Opinion"
4475,"Opinion",17,"Opinion"
4476,"Opinion",17,"Opinion"
4477,"Opinion",17,"Opinion"
4478,"Opinion",17,"Opinion"
4479,"Opinion",17,"Opinion"
4480,"Opinion",17,"Opinion"
4481,"Opinion",17,"Opinion"
4482,"Opinion",17,"Opinion"
4483,"Opinion",17,"Opinion"
4484,"Opinion",17,"Opinion"
4485,"Opinion",17,"Opinion"
4486,"Opinion",11,"Economy"
4487,"Opinion",11,"Economy"
4488,"Opinion",17,"Opinion"
4489,"Opinion",17,"Opinion"
4490,"Opinion",11,"Economy"
4491,"Opinion",17,"Opinion"
4492,"Opinion",17,"Opinion"
4493,"Opinion",17,"Opinion"
4494,"Opinion",17,"Opinion"
4495,"Opinion",17,"Opinion"
4496,"Opinion",17,"Opinion"
4497,"Opinion",17,"Opinion"
4498,"Opinion",17,"Opinion"
4499,"Opinion",17,"Opinion"
4500,"Opinion",17,"Opinion"
4501,"Opinion",17,"Opinion"
4502,"Opinion",17,"Opinion"
4503,"Opinion",17,"Opinion"
4504,"Opinion",11,"Economy"
4505,"Opinion",17,"Opinion"
4506,"Opinion",17,"Opinion"
4507,"Opinion",17,"Opinion"
4508,"Opinion",17,"Opinion"
4509,"Opinion",17,"Opinion"
4510,"Opinion",17,"Opinion"
4511,"Opinion",17,"Opinion"
4512,"Opinion",17,"Opinion"
4513,"Opinion",17,"Opinion"
4514,"Opinion",17,"Opinion"
4515,"Opinion",17,"Opinion"
4516,"Opinion",17,"Opinion"
4517,"Opinion",17,"Opinion"
4518,"Opinion",17,"Opinion"
4519,"Opinion",17,"Opinion"
4520,"Opinion",17,"Opinion"
4521,"Opinion",17,"Opinion"
4522,"Opinion",17,"Opinion"
4523,"Opinion",17,"Opinion"
4524,"Opinion",17,"Opinion"
4525,"Opinion",17,"Opinion"
4526,"Opinion",17,"Opinion"
4527,"Opinion",11,"Economy"
4528,"Opinion",11,"Economy"
4529,"Opinion",17,"Opinion"
4530,"Opinion",17,"Opinion"
4531,"Opinion",17,"Opinion"
4532,"Opinion",17,"Opinion"
4533,"Opinion",17,"Opinion"
4534,"Opinion",17,"Opinion"
4535,"Opinion",17,"Opinion"
4536,"Opinion",17,"Opinion"
4537,"Opinion",17,"Opinion"
4538,"Opinion",17,"Opinion"
4539,"Opinion",17,"Opinion"
4540,"Opinion",17,"Opinion"
4541,"Opinion",17,"Opinion"
4542,"Opinion",11,"Economy"
4543,"Opinion",17,"Opinion"
4544,"Opinion",17,"Opinion"
4545,"Opinion",17,"Opinion"
4546,"Opinion",11,"Economy"
4547,"Opinion",17,"Opinion"
4548,"Opinion",11,"Economy"
4549,"Opinion",17,"Opinion"
4550,"Opinion",17,"Opinion"
4551,"Opinion",17,"Opinion"
4552,"Opinion",17,"Opinion"
4553,"Opinion",17,"Opinion"
4554,"Opinion",17,"Opinion"
4555,"Opinion",17,"Opinion"
4556,"Opinion",17,"Opinion"
4557,"Opinion",17,"Opinion"
4558,"Opinion",17,"Opinion"
4559,"Opinion",17,"Opinion"
4560,"Opinion",17,"Opinion"
4561,"Opinion",17,"Opinion"
4562,"Opinion",17,"Opinion"
4563,"Opinion",17,"Opinion"
4564,"Opinion",17,"Opinion"
4565,"Opinion",17,"Opinion"
4566,"Opinion",17,"Opinion"
4567,"Opinion",17,"Opinion"
4568,"Opinion",17,"Opinion"
4569,"Opinion",17,"Opinion"
4570,"Opinion",17,"Opinion"
4571,"Opinion",17,"Opinion"
4572,"Opinion",11,"Economy"
4573,"Opinion",17,"Opinion"
4574,"Opinion",17,"Opinion"
4575,"Opinion",17,"Opinion"
4576,"Opinion",17,"Opinion"
4577,"Opinion",17,"Opinion"
4578,"Opinion",17,"Opinion"
4579,"Opinion",17,"Opinion"
4580,"Opinion",17,"Opinion"
4581,"Opinion",17,"Opinion"
4582,"Opinion",11,"Economy"
4583,"Opinion",17,"Opinion"
4584,"Opinion",17,"Opinion"
4585,"Opinion",17,"Opinion"
4586,"Opinion",17,"Opinion"
4587,"Opinion",17,"Opinion"
4588,"Opinion",17,"Opinion"
4589,"Opinion",17,"Opinion"
4590,"Opinion",17,"Opinion"
4591,"Opinion",17,"Opinion"
4592,"Opinion",17,"Opinion"
4593,"Opinion",17,"Opinion"
4594,"Opinion",17,"Opinion"
4595,"Opinion",17,"Opinion"
4596,"Opinion",17,"Opinion"
4597,"Opinion",17,"Opinion"
4598,"Opinion",17,"Opinion"
4599,"Opinion",17,"Opinion"
4600,"Opinion",17,"Opinion"
4601,"Opinion",17,"Opinion"
4602,"Opinion",17,"Opinion"
4603,"Opinion",17,"Opinion"
4604,"Opinion",17,"Opinion"
4605,"Opinion",17,"Opinion"
4606,"Opinion",17,"Opinion"
4607,"Opinion",17,"Opinion"
4608,"Opinion",17,"Opinion"
4609,"Opinion",17,"Opinion"
4610,"Opinion",17,"Opinion"
4611,"Opinion",17,"Opinion"
4612,"Opinion",17,"Opinion"
4613,"Opinion",17,"Opinion"
4614,"Opinion",17,"Opinion"
4615,"Opinion",17,"Opinion"
4616,"Opinion",17,"Opinion"
4617,"Opinion",17,"Opinion"
4618,"Opinion",17,"Opinion"
4619,"Opinion",17,"Opinion"
4620,"Opinion",17,"Opinion"
4621,"Opinion",17,"Opinion"
4622,"Opinion",17,"Opinion"
4623,"Opinion",17,"Opinion"
4624,"Opinion",17,"Opinion"
4625,"Opinion",17,"Opinion"
4626,"Opinion",17,"Opinion"
4627,"Opinion",17,"Opinion"
4628,"Opinion",17,"Opinion"
4629,"Opinion",17,"Opinion"
4630,"Opinion",17,"Opinion"
4631,"Opinion",17,"Opinion"
4632,"Opinion",17,"Opinion"
4633,"Opinion",17,"Opinion"
4634,"Opinion",17,"Opinion"
4635,"Opinion",17,"Opinion"
4636,"Opinion",17,"Opinion"
4637,"Opinion",17,"Opinion"
4638,"Opinion",17,"Opinion"
4639,"Opinion",11,"Economy"
4640,"Opinion",17,"Opinion"
4641,"Opinion",17,"Opinion"
4642,"Opinion",17,"Opinion"
4643,"Opinion",17,"Opinion"
4644,"Opinion",17,"Opinion"
4645,"Opinion",17,"Opinion"
4646,"Opinion",17,"Opinion"
4647,"Opinion",17,"Opinion"
4648,"Opinion",17,"Opinion"
4649,"Opinion",17,"Opinion"
4650,"Opinion",17,"Opinion"
4651,"Opinion",17,"Opinion"
4652,"Opinion",17,"Opinion"
4653,"Opinion",17,"Opinion"
4654,"Opinion",17,"Opinion"
4655,"Opinion",17,"Opinion"
4656,"Opinion",17,"Opinion"
4657,"Opinion",17,"Opinion"
4658,"Opinion",17,"Opinion"
4659,"Opinion",11,"Economy"
4660,"Opinion",17,"Opinion"
4661,"Opinion",17,"Opinion"
4662,"Opinion",17,"Opinion"
4663,"Opinion",17,"Opinion"
4664,"Opinion",17,"Opinion"
4665,"Opinion",17,"Opinion"
4666,"Opinion",17,"Opinion"
4667,"Opinion",17,"Opinion"
4668,"Opinion",11,"Economy"
4669,"Opinion",17,"Opinion"
4670,"Opinion",17,"Opinion"
4671,"Opinion",17,"Opinion"
4672,"Opinion",17,"Opinion"
4673,"Opinion",17,"Opinion"
4674,"Opinion",17,"Opinion"
4675,"Opinion",17,"Opinion"
4676,"Opinion",17,"Opinion"
4677,"Opinion",17,"Opinion"
4678,"Opinion",17,"Opinion"
4679,"Opinion",17,"Opinion"
4680,"Opinion",17,"Opinion"
4681,"Opinion",17,"Opinion"
4682,"Opinion",17,"Opinion"
4683,"Opinion",11,"Economy"
4684,"Opinion",17,"Opinion"
4685,"Opinion",11,"Economy"
4686,"Opinion",17,"Opinion"
4687,"Opinion",17,"Opinion"
4688,"Opinion",17,"Opinion"
4689,"Opinion",11,"Economy"
4690,"Opinion",17,"Opinion"
4691,"Opinion",17,"Opinion"
4692,"Opinion",17,"Opinion"
4693,"Opinion",17,"Opinion"
4694,"Opinion",17,"Opinion"
4695,"Opinion",17,"Opinion"
4696,"Opinion",17,"Opinion"
4697,"Opinion",17,"Opinion"
4698,"Opinion",17,"Opinion"
4699,"Opinion",17,"Opinion"
4700,"Opinion",17,"Opinion"
4701,"Opinion",17,"Opinion"
4702,"Opinion",17,"Opinion"
4703,"Opinion",17,"Opinion"
4704,"Opinion",17,"Opinion"
4705,"Opinion",17,"Opinion"
4706,"Opinion",17,"Opinion"
4707,"Opinion",17,"Opinion"
4708,"Opinion",17,"Opinion"
4709,"Opinion",17,"Opinion"
4710,"Opinion",17,"Opinion"
4711,"Opinion",17,"Opinion"
4712,"Opinion",17,"Opinion"
4713,"Opinion",17,"Opinion"
4714,"Opinion",17,"Opinion"
4715,"Opinion",11,"Economy"
4716,"Opinion",11,"Economy"
4717,"Opinion",17,"Opinion"
4718,"Opinion",17,"Opinion"
4719,"Opinion",17,"Opinion"
4720,"Opinion",17,"Opinion"
4721,"Opinion",17,"Opinion"
4722,"Opinion",17,"Opinion"
4723,"Opinion",17,"Opinion"
4724,"Opinion",17,"Opinion"
4725,"Politics",17,"Opinion"
4726,"Politics",8,"Society"
4727,"Politics",17,"Opinion"
4728,"Politics",2,"Politics"
4729,"Politics",8,"Society"
4730,"Politics",2,"Politics"
4731,"Politics",2,"Politics"
4732,"Politics",2,"Politics"
4733,"Politics",2,"Politics"
4734,"Politics",2,"Politics"
4735,"Politics",2,"Politics"
4736,"Politics",2,"Politics"
4737,"Politics",2,"Politics"
4738,"Politics",2,"Politics"
4739,"Politics",8,"Society"
4740,"Politics",8,"Society"
4741,"Politics",8,"Society"
4742,"Politics",2,"Politics"
4743,"Politics",8,"Society"
4744,"Politics",2,"Politics"
4745,"Politics",2,"Politics"
4746,"Politics",2,"Politics"
4747,"Politics",2,"Politics"
4748,"Politics",11,"Economy"
4749,"Politics",2,"Politics"
4750,"Politics",8,"Society"
4751,"Politics",2,"Politics"
4752,"Politics",11,"Economy"
4753,"Politics",8,"Society"
4754,"Politics",8,"Society"
4755,"Politics",2,"Politics"
4756,"Politics",2,"Politics"
4757,"Politics",2,"Politics"
4758,"Politics",17,"Opinion"
4759,"Politics",2,"Politics"
4760,"Politics",2,"Politics"
4761,"Politics",2,"Politics"
4762,"Politics",2,"Politics"
4763,"Politics",2,"Politics"
4764,"Politics",11,"Economy"
4765,"Politics",2,"Politics"
4766,"Politics",2,"Politics"
4767,"Politics",2,"Politics"
4768,"Politics",2,"Politics"
4769,"Politics",2,"Politics"
4770,"Politics",2,"Politics"
4771,"Politics",2,"Politics"
4772,"Politics",8,"Society"
4773,"Politics",8,"Society"
4774,"Politics",8,"Society"
4775,"Politics",8,"Society"
4776,"Politics",2,"Politics"
4777,"Politics",2,"Politics"
4778,"Politics",11,"Economy"
4779,"Politics",2,"Politics"
4780,"Politics",2,"Politics"
4781,"Politics",2,"Politics"
4782,"Politics",2,"Politics"
4783,"Politics",2,"Politics"
4784,"Politics",17,"Opinion"
4785,"Politics",2,"Politics"
4786,"Politics",2,"Politics"
4787,"Politics",2,"Politics"
4788,"Politics",2,"Politics"
4789,"Politics",11,"Economy"
4790,"Politics",2,"Politics"
4791,"Politics",17,"Opinion"
4792,"Politics",2,"Politics"
4793,"Politics",2,"Politics"
4794,"Politics",17,"Opinion"
4795,"Politics",11,"Economy"
4796,"Politics",2,"Politics"
4797,"Politics",17,"Opinion"
4798,"Politics",11,"Economy"
4799,"Politics",2,"Politics"
4800,"Politics",8,"Society"
4801,"Politics",8,"Society"
4802,"Politics",8,"Society"
4803,"Politics",17,"Opinion"
4804,"Politics",17,"Opinion"
4805,"Politics",2,"Politics"
4806,"Politics",2,"Politics"
4807,"Politics",2,"Politics"
4808,"Politics",2,"Politics"
4809,"Politics",2,"Politics"
4810,"Politics",11,"Economy"
4811,"Politics",17,"Opinion"
4812,"Politics",8,"Society"
4813,"Politics",2,"Politics"
4814,"Politics",17,"Opinion"
4815,"Politics",2,"Politics"
4816,"Politics",2,"Politics"
4817,"Politics",2,"Politics"
4818,"Politics",2,"Politics"
4819,"Politics",2,"Politics"
4820,"Politics",2,"Politics"
4821,"Politics",2,"Politics"
4822,"Politics",11,"Economy"
4823,"Politics",2,"Politics"
4824,"Politics",17,"Opinion"
4825,"Politics",2,"Politics"
4826,"Politics",2,"Politics"
4827,"Politics",2,"Politics"
4828,"Politics",8,"Society"
4829,"Politics",8,"Society"
4830,"Politics",2,"Politics"
4831,"Politics",2,"Politics"
4832,"Politics",2,"Politics"
4833,"Politics",17,"Opinion"
4834,"Politics",2,"Politics"
4835,"Politics",17,"Opinion"
4836,"Politics",17,"Opinion"
4837,"Politics",2,"Politics"
4838,"Politics",2,"Politics"
4839,"Politics",2,"Politics"
4840,"Politics",2,"Politics"
4841,"Politics",2,"Politics"
4842,"Politics",2,"Politics"
4843,"Politics",2,"Politics"
4844,"Politics",2,"Politics"
4845,"Politics",2,"Politics"
4846,"Politics",8,"Society"
4847,"Politics",2,"Politics"
4848,"Politics",2,"Politics"
4849,"Politics",2,"Politics"
4850,"Politics",2,"Politics"
4851,"Politics",2,"Politics"
4852,"Politics",2,"Politics"
4853,"Politics",2,"Politics"
4854,"Politics",2,"Politics"
4855,"Politics",2,"Politics"
4856,"Politics",2,"Politics"
4857,"Politics",2,"Politics"
4858,"Politics",17,"Opinion"
4859,"Politics",2,"Politics"
4860,"Politics",2,"Politics"
4861,"Politics",2,"Politics"
4862,"Politics",2,"Politics"
4863,"Politics",2,"Politics"
4864,"Politics",2,"Politics"
4865,"Politics",2,"Politics"
4866,"Politics",8,"Society"
4867,"Politics",2,"Politics"
4868,"Politics",8,"Society"
4869,"Politics",2,"Politics"
4870,"Politics",2,"Politics"
4871,"Politics",2,"Politics"
4872,"Politics",2,"Politics"
4873,"Politics",2,"Politics"
4874,"Politics",11,"Economy"
4875,"Politics",8,"Society"
4876,"Politics",2,"Politics"
4877,"Politics",2,"Politics"
4878,"Politics",2,"Politics"
4879,"Politics",2,"Politics"
4880,"Politics",2,"Politics"
4881,"Politics",2,"Politics"
4882,"Politics",2,"Politics"
4883,"Politics",2,"Politics"
4884,"Politics",2,"Politics"
4885,"Politics",2,"Politics"
4886,"Politics",2,"Politics"
4887,"Politics",2,"Politics"
4888,"Politics",2,"Politics"
4889,"Politics",11,"Economy"
4890,"Politics",2,"Politics"
4891,"Politics",2,"Politics"
4892,"Politics",2,"Politics"
4893,"Politics",17,"Opinion"
4894,"Politics",2,"Politics"
4895,"Politics",2,"Politics"
4896,"Politics",2,"Politics"
4897,"Politics",2,"Politics"
4898,"Politics",17,"Opinion"
4899,"Politics",2,"Politics"
4900,"Politics",8,"Society"
4901,"Politics",2,"Politics"
4902,"Politics",2,"Politics"
4903,"Politics",2,"Politics"
4904,"Politics",2,"Politics"
4905,"Politics",11,"Economy"
4906,"Politics",2,"Politics"
4907,"Politics",2,"Politics"
4908,"Politics",8,"Society"
4909,"Politics",8,"Society"
4910,"Politics",2,"Politics"
4911,"Politics",2,"Politics"
4912,"Politics",17,"Opinion"
4913,"Politics",2,"Politics"
4914,"Politics",2,"Politics"
4915,"Politics",2,"Politics"
4916,"Politics",2,"Politics"
4917,"Politics",2,"Politics"
4918,"Politics",2,"Politics"
4919,"Politics",2,"Politics"
4920,"Politics",2,"Politics"
4921,"Politics",2,"Politics"
4922,"Politics",2,"Politics"
4923,"Politics",2,"Politics"
4924,"Politics",2,"Politics"
4925,"Politics",2,"Politics"
4926,"Politics",2,"Politics"
4927,"Politics",2,"Politics"
4928,"Politics",2,"Politics"
4929,"Politics",2,"Politics"
4930,"Politics",8,"Society"
4931,"Politics",2,"Politics"
4932,"Politics",2,"Politics"
4933,"Politics",8,"Society"
4934,"Politics",2,"Politics"
4935,"Politics",2,"Politics"
4936,"Politics",17,"Opinion"
4937,"Politics",2,"Politics"
4938,"Politics",2,"Politics"
4939,"Politics",17,"Opinion"
4940,"Politics",2,"Politics"
4941,"Politics",2,"Politics"
4942,"Politics",8,"Society"
4943,"Politics",8,"Society"
4944,"Politics",2,"Politics"
4945,"Politics",8,"Society"
4946,"Politics",8,"Society"
4947,"Politics",17,"Opinion"
4948,"Politics",2,"Politics"
4949,"Politics",8,"Society"
4950,"Politics",8,"Society"
4951,"Politics",8,"Society"
4952,"Politics",2,"Politics"
4953,"Politics",2,"Politics"
4954,"Politics",2,"Politics"
4955,"Politics",2,"Politics"
4956,"Politics",2,"Politics"
4957,"Politics",2,"Politics"
4958,"Politics",2,"Politics"
4959,"Politics",2,"Politics"
4960,"Politics",2,"Politics"
4961,"Politics",11,"Economy"
4962,"Politics",2,"Politics"
4963,"Politics",2,"Politics"
4964,"Politics",2,"Politics"
4965,"Politics",2,"Politics"
4966,"Politics",2,"Politics"
4967,"Politics",2,"Politics"
4968,"Politics",17,"Opinion"
4969,"Politics",2,"Politics"
4970,"Politics",2,"Politics"
4971,"Politics",2,"Politics"
4972,"Politics",2,"Politics"
4973,"Politics",2,"Politics"
4974,"Politics",2,"Politics"
4975,"Politics",11,"Economy"
4976,"Politics",2,"Politics"
4977,"Politics",2,"Politics"
4978,"Politics",2,"Politics"
4979,"Politics",2,"Politics"
4980,"Politics",2,"Politics"
4981,"Politics",17,"Opinion"
4982,"Politics",2,"Politics"
4983,"Politics",2,"Politics"
4984,"Politics",2,"Politics"
4985,"Politics",2,"Politics"
4986,"Politics",2,"Politics"
4987,"Politics",2,"Politics"
4988,"Politics",2,"Politics"
4989,"Politics",2,"Politics"
4990,"Politics",2,"Politics"
4991,"Politics",2,"Politics"
4992,"Politics",8,"Society"
4993,"Politics",2,"Politics"
4994,"Politics",2,"Politics"
4995,"Politics",2,"Politics"
4996,"Politics",2,"Politics"
4997,"Politics",2,"Politics"
4998,"Politics",2,"Politics"
4999,"Politics",2,"Politics"
5000,"Politics",2,"Politics"
5001,"Politics",2,"Politics"
5002,"Politics",2,"Politics"
5003,"Politics",2,"Politics"
5004,"Politics",8,"Society"
5005,"Politics",8,"Society"
5006,"Politics",8,"Society"
5007,"Politics",2,"Politics"
5008,"Politics",8,"Society"
5009,"Politics",2,"Politics"
5010,"Politics",2,"Politics"
5011,"Politics",17,"Opinion"
5012,"Politics",2,"Politics"
5013,"Politics",2,"Politics"
5014,"Politics",17,"Opinion"
5015,"Politics",11,"Economy"
5016,"Politics",17,"Opinion"
5017,"Politics",2,"Politics"
5018,"Politics",2,"Politics"
5019,"Politics",8,"Society"
5020,"Politics",2,"Politics"
5021,"Politics",2,"Politics"
5022,"Politics",2,"Politics"
5023,"Politics",17,"Opinion"
5024,"Politics",2,"Politics"
5025,"Politics",17,"Opinion"
5026,"Politics",17,"Opinion"
5027,"Politics",2,"Politics"
5028,"Politics",2,"Politics"
5029,"Politics",2,"Politics"
5030,"Politics",2,"Politics"
5031,"Politics",2,"Politics"
5032,"Politics",2,"Politics"
5033,"Politics",2,"Politics"
5034,"Politics",8,"Society"
5035,"Politics",8,"Society"
5036,"Politics",2,"Politics"
5037,"Politics",17,"Opinion"
5038,"Politics",11,"Economy"
5039,"Politics",2,"Politics"
5040,"Politics",2,"Politics"
5041,"Politics",2,"Politics"
5042,"Politics",2,"Politics"
5043,"Politics",2,"Politics"
5044,"Politics",11,"Economy"
5045,"Politics",2,"Politics"
5046,"Politics",2,"Politics"
5047,"Politics",17,"Opinion"
5048,"Politics",8,"Society"
5049,"Politics",2,"Politics"
5050,"Politics",2,"Politics"
5051,"Politics",2,"Politics"
5052,"Politics",2,"Politics"
5053,"Politics",8,"Society"
5054,"Politics",2,"Politics"
5055,"Politics",2,"Politics"
5056,"Politics",2,"Politics"
5057,"Politics",2,"Politics"
5058,"Politics",17,"Opinion"
5059,"Politics",2,"Politics"
5060,"Politics",2,"Politics"
5061,"Politics",2,"Politics"
5062,"Politics",2,"Politics"
5063,"Politics",2,"Politics"
5064,"Politics",2,"Politics"
5065,"Politics",2,"Politics"
5066,"Politics",2,"Politics"
5067,"Politics",2,"Politics"
5068,"Politics",11,"Economy"
5069,"Politics",11,"Economy"
5070,"Politics",2,"Politics"
5071,"Politics",17,"Opinion"
5072,"Politics",2,"Politics"
5073,"Politics",2,"Politics"
5074,"Politics",2,"Politics"
5075,"Politics",2,"Politics"
5076,"Politics",11,"Economy"
5077,"Politics",2,"Politics"
5078,"Politics",17,"Opinion"
5079,"Politics",8,"Society"
5080,"Politics",8,"Society"
5081,"Politics",2,"Politics"
5082,"Politics",2,"Politics"
5083,"Politics",2,"Politics"
5084,"Politics",17,"Opinion"
5085,"Politics",2,"Politics"
5086,"Politics",2,"Politics"
